filename,repetition,participant_id,average_time_between_vocalizations,cycle_to_cycle_variability,diadochokinetic_rate,early_relative_pace_stability,late_relative_pace_stability,pace_stability,resonant_frequency_attenuation,std_time_between_vocalizations,syllable_lengths_mean,syllable_lengths_sd,average_mfccs_1,average_mfccs_2,average_mfccs_3,average_mfccs_4,alpha_ratio_mean,alpha_ratio_sd,apq11_shimmer,apq3_shimmer,apq5_shimmer,dda_shimmer,ddp_jitter,duration,f1_bandwidth_mean,f1_bandwidth_sd,f1_frequency_mean,f1_frequency_sd,f1_relative_energy_mean,f1_relative_energy_sd,f2_bandwidth_mean,f2_bandwidth_sd,f2_frequency_mean,f2_frequency_sd,f2_relative_energy_mean,f2_relative_energy_sd,f3_bandwidth_mean,f3_bandwidth_sd,f3_frequency_mean,f3_frequency_sd,f3_relative_energy_mean,f3_relative_energy_sd,h1_a3_harmonic_difference_mean,h1_a3_harmonic_difference_sd,h1_h2_harmonic_difference_mean,h1_h2_harmonic_difference_sd,hammarberg_index_mean,hammarberg_index_sd,hnr_mean,hnr_sd,local_jitter,local_absolute_jitter,local_dB_shimmer,local_shimmer,loudness_mean,loudness_sd,pause_durations_sum,pause_durations_mean,pause_durations_sd,number_of_pauses,pause_rate,ppq5_jitter,rap_jitter,rate_loudness_peaks,signal_to_noise_ratio,spectral_slope_0_500_mean,spectral_slope_0_500_sd,spectral_slope_500_1500_mean,spectral_slope_500_1500_sd,speech_ratio,utterance_durations_sum,utterance_durations_mean,utterance_durations_sd,vocal_tremor,pitch_max,pitch_min,pitch_mean,pitch_std,pitch_range,pitch_coefficient_of_variation,pitch_skewness,pitch_kurtosis,pitch_first_quartile,pitch_second_quartile,pitch_third_quartile,pitch_q2_q1_range,pitch_q3_q2_range,pitch_q3_q1_range,pitch_percentile_1,pitch_percentile_99,pitch_percentile_1_99_range,pitch_percentile_20,pitch_percentile_80,pitch_percentile_20_80_range,pitch_linear_regression_offset,pitch_linear_regression_slope,pitch_linear_regression_mse
HC423a,a,HC423,0.032,0.014,7.538803,121.551724,138.362069,112.343827,0.51451,0.011817,0.095059,0.01396,141.758133,-29.487888,7.913678,-1.970154,3.634791,1.498421,11.164187,4.148004,6.835874,12.444013,6.587167,4.597625,167.717321,75.065203,646.0968,53.503966,4.538263,4.326521,270.0027,123.165255,1604.218214,165.363335,-5.948688,4.88087,403.493901,289.719953,2555.968863,105.612092,-15.167931,6.207003,-15.955563,4.823558,-0.109002,4.113887,21.119227,5.567817,-103.140364,104.433452,4.054803,0.019182,132.586105,11.746023,-37.254168,7.922901,2.35,0.067143,0.015779,35,0.511133,2.811097,2.195722,15.740741,-0.000812,3.250821,2.178054,-12.09903,3.021573,0.469808,2.16,0.06,0.01744,40.783406,239.492979,143.181591,208.814353,16.356765,96.311388,0.078332,-1.743547,3.981007,206.54178,212.401143,215.742224,5.859362,3.341082,9.200444,153.101056,237.587791,84.486735,201.483901,216.928917,15.445016,218.187283,-0.147605,237.79864
HC415a,a,HC415,0.030545,0.0235,7.488987,78.75,83.25,71.498252,0.433234,0.017775,0.100235,0.01305,169.801071,-22.75523,-6.286602,6.156297,5.204325,2.990706,14.920908,3.299394,6.54396,9.898183,5.861438,4.657563,193.248816,76.886483,566.881428,59.469123,1.489205,3.818487,305.325537,209.851406,1448.678309,109.269383,-10.772745,5.600371,472.386562,397.58174,2389.772925,166.91788,-22.980867,6.339367,-23.587571,5.019221,1.37506,2.592766,27.445978,4.916882,-86.593442,104.611969,3.708907,0.018389,127.166205,11.533077,-36.588607,8.426695,2.4,0.070588,0.019394,34,0.515291,2.338184,1.953813,15.88785,-0.000883,2.328905,2.228322,-9.109401,2.173806,0.459468,2.14,0.061143,0.012368,75.528109,218.820111,127.622366,200.837686,15.057749,91.197745,0.074975,-2.360442,6.932539,198.516121,204.397432,209.75197,5.881311,5.354537,11.235848,141.126265,217.924418,76.798153,197.164348,211.575674,14.411326,204.769204,-0.050083,221.517906
PN19_3Ra,a,PN19,0.061333,0.027294,6.138934,123.529412,119.117647,95.441063,0.559455,0.016221,0.098526,0.012991,145.511856,-33.27948,-4.937956,-13.134299,3.644166,1.273266,1.736814,6.41969,8.072963,19.25907,7.493325,3.356438,151.107445,86.040108,548.212976,37.743922,14.623761,3.073853,209.19952,84.201594,1355.297604,88.898782,1.976941,4.043813,271.874835,120.241438,2513.086918,94.627543,-9.204024,4.991638,-12.136754,4.235916,-3.522304,3.139091,23.230612,3.714549,-79.787046,101.179234,4.773762,0.021921,157.369925,17.870168,-17.509011,6.239512,1.385,0.06925,0.016679,20,0.41264,2.713569,2.497775,11.111111,-0.000214,5.986115,1.343197,-9.520491,2.474464,0.509469,1.71,0.081429,0.018907,100.63741,194.366095,90.694236,130.302071,18.702752,103.671859,0.143534,1.535899,3.021477,119.717815,126.027495,138.243581,6.309679,12.216087,18.525766,93.990394,192.124186,98.133793,119.173402,138.829247,19.655845,139.553198,-0.210253,320.616784
HC411b,b,HC411,0.035592,0.025,6.930007,94.6875,118.125,96.17489,0.398032,0.013431,0.1072,0.01543,172.637146,-25.204268,14.23703,-9.700002,3.707772,1.308761,,5.325989,4.815489,15.977966,2.619138,7.311687,294.545391,204.456751,616.70648,104.757334,-2.425426,3.524828,340.386768,225.41166,1395.93457,197.286404,-9.95487,3.931216,485.923274,246.13169,2407.573802,233.503219,-21.837511,3.542551,-15.309798,3.924569,0.779271,2.248059,23.496426,4.406772,-114.583558,101.044199,3.979162,0.037278,114.078783,13.154357,-37.56707,9.14352,3.845,0.0769,0.017857,50,0.52587,2.021954,0.873046,14.836795,-0.000721,-1.164212,1.467185,-10.315877,3.252931,0.460906,3.37,0.066078,0.012884,166.765829,116.474773,75.399705,100.247856,7.47006,41.075068,0.074516,-0.257702,0.031434,95.589532,100.474024,105.291628,4.884491,4.817604,9.702096,83.493794,115.094788,31.600994,94.156651,106.299518,12.142867,101.242631,-0.011843,55.468009
HC105b,b,HC105,0.043429,0.030815,6.060606,110.106383,120.478723,47.310533,0.764161,0.01409,0.119172,0.013671,155.082886,-26.760998,1.87209,-21.753456,3.08737,0.752883,7.032331,3.543059,5.297542,10.629178,2.480883,4.958188,179.627226,91.233759,588.089509,59.507158,5.825806,3.89483,234.256853,151.222588,1377.487934,128.166121,-2.488294,3.479464,505.932344,223.02716,2458.558934,232.295287,-15.096394,4.764638,-14.914861,4.596893,2.409614,2.374156,22.570538,4.523116,-105.843255,103.853801,2.970139,0.021621,109.580649,12.196118,-32.086712,8.778595,2.67,0.092069,0.014769,29,0.538503,1.147274,0.826961,13.711584,-0.000438,2.45129,1.808193,-9.62033,2.316006,0.426567,2.115,0.0705,0.015724,91.02023,189.51033,100.286142,136.37222,12.846012,89.224188,0.094198,1.397069,4.870095,129.637407,135.323992,142.08988,5.686585,6.765888,12.452473,109.706658,185.089441,75.382783,127.827421,143.563003,15.735582,140.939561,-0.067664,157.963473
PN26_2Ra,a,PN26,0.033103,0.021714,7.537688,124.5,142.5,81.166496,0.511991,0.009331,0.104,0.017889,142.11319,-17.482462,-3.487942,-13.6351,4.661811,1.956794,9.113285,4.134907,7.021482,12.40472,4.327552,4.384125,224.939802,152.57824,545.830791,93.9567,-0.472839,2.994816,242.321453,92.964631,1305.775859,142.681308,-11.398904,3.497825,522.305082,276.12955,2485.893978,183.349166,-26.649758,4.49722,-22.217586,4.513845,-2.517645,1.898386,27.403696,5.08211,-92.519757,104.669492,3.093618,0.017004,131.631101,12.762109,-32.462975,7.577499,1.77,0.061034,0.016209,29,0.403729,2.007378,1.442517,13.122172,-0.000049,2.038781,1.82109,-9.601735,3.493954,0.504091,2.21,0.073667,0.013659,52.549942,196.92426,143.91601,179.535047,9.030543,53.00825,0.0503,-1.989684,5.443082,177.371848,180.842261,184.054721,3.470413,3.21246,6.682873,144.997212,195.44943,50.452218,176.845808,184.835583,7.989775,182.946933,-0.039217,77.625784
PN418b,b,PN418,0.065965,0.055714,5.42817,100.746269,94.589552,44.424929,0.872376,0.062081,0.119448,0.018606,108.69117,-37.035725,-9.084146,-10.148045,2.16731,0.870724,11.645474,3.286512,5.223343,9.859535,3.267167,10.984937,234.491274,99.178221,735.469417,77.613033,4.949724,4.522915,258.420523,150.445194,1634.137531,137.871778,-1.934752,5.237323,648.834071,376.914274,2628.169928,232.487563,-13.543519,6.635812,-15.095824,5.267004,-0.961055,3.379296,18.919462,4.641461,-127.997277,99.693361,2.871668,0.011726,112.27016,12.316333,-31.318111,9.393744,7.225,0.126754,0.068962,57,0.657719,1.27591,1.089056,16.184971,-0.000349,3.67492,1.973227,-7.655932,3.46115,0.314977,3.46,0.059655,0.014881,104.645799,325.434562,175.78982,236.7866,27.648465,149.644742,0.116765,0.137725,0.37356,215.989437,237.863992,254.699467,21.874555,16.835474,38.71003,178.793977,309.325646,130.531669,213.189716,256.739183,43.549468,254.192993,-0.180377,662.396861
PN501b,b,PN501,0.054909,0.015256,6.085193,87.890625,103.125,117.257791,0.248205,0.014632,0.112,0.012162,163.417191,4.619634,-1.124278,-18.301832,11.86016,4.407413,13.304773,4.278788,7.546321,12.836364,6.054691,7.648875,200.133012,176.835227,555.486059,59.136435,1.792359,5.490322,533.73547,281.883168,1178.51073,262.71434,-12.666458,6.946618,702.141557,398.21528,2352.105112,358.593887,-30.58822,7.681071,-25.623096,6.172452,-5.398165,4.054655,35.153465,5.297009,-57.37669,99.722456,3.76375,0.022082,123.37236,12.810611,-31.312843,6.075375,2.65,0.060227,0.016684,44,0.346456,2.759227,2.01823,9.272919,-0.000504,4.094843,2.348446,-19.770836,4.663775,0.620353,4.745,0.105444,0.017154,93.404494,299.414765,120.45979,168.459766,17.169774,178.954974,0.101922,2.831315,23.749068,160.030341,170.374617,177.650504,10.344276,7.275887,17.620163,128.50921,185.003275,56.494065,157.063415,178.588614,21.5252,168.494759,-0.000187,294.800714
HC127b,b,HC127,0.041244,0.027273,7.461476,102.083333,128.125,89.14622,0.625914,0.018928,0.091478,0.014021,162.543701,-12.242441,-1.055506,10.883636,4.389652,1.841561,,2.931235,2.022309,8.793705,9.569085,6.314875,308.998474,145.62647,569.599479,77.654257,-2.281257,3.795576,345.34361,225.451204,1459.35534,146.597227,-10.065894,4.785858,582.260894,313.647733,2399.536162,240.455255,-21.696508,6.894073,-20.175944,6.296808,2.485298,2.617245,25.591989,5.688287,-115.03457,100.608242,6.624128,0.064722,67.680663,7.86938,-45.577427,7.985892,3.515,0.076413,0.023258,46,0.556622,3.529445,3.189695,17.358491,-0.001785,-0.96985,1.817532,-9.759933,1.729003,0.419644,2.65,0.056383,0.015969,159.736004,123.607168,84.613211,102.220274,6.102589,38.993957,0.0597,0.242961,1.552393,97.639361,103.139068,105.638021,5.499707,2.498953,7.99866,88.38076,121.321629,32.940869,96.863887,106.49828,9.634394,103.328342,-0.016917,36.826071
HC422b,b,HC422,0.044,0.02529,6.875,115.714286,126.428571,67.355287,0.759265,0.013856,0.101818,0.015666,169.522446,-29.485605,19.518196,-1.454229,5.479342,3.041581,,3.919066,6.357748,11.757198,5.240702,4.914562,248.484267,153.944347,540.471363,89.634091,2.746429,2.292861,435.089821,269.017108,1395.08049,230.552788,-8.452244,3.392236,526.906947,307.424256,2304.296678,220.879842,-17.416097,5.656019,-16.713067,6.262017,5.481071,2.934259,22.883951,4.368335,-87.572501,102.165512,4.041643,0.035518,92.131364,10.036887,-39.768348,8.100554,2.485,0.077656,0.01854,32,0.50564,3.019918,1.746901,13.822894,-0.000682,1.071958,1.499243,-11.520593,3.522405,0.471049,2.315,0.070152,0.014949,153.486714,128.090199,93.766904,112.837779,6.229153,34.323295,0.055204,-0.139128,0.124369,108.868062,112.37805,116.958322,3.509989,4.580271,8.09026,96.660824,124.951228,28.290404,108.01889,118.632389,10.6135,117.366681,-0.068104,31.862548
PN404a,a,PN404,0.056,0.022141,5.956945,123.333333,123.333333,54.160256,0.128123,0.022571,0.112475,0.013594,127.052063,-34.504772,-5.228617,-2.047382,2.575534,0.686607,5.13581,3.185089,4.547077,9.555267,2.29704,17.1275,401.933076,266.705695,753.19181,90.201858,-1.399386,2.959783,534.325909,405.869781,1662.075019,172.820287,-7.961522,3.134648,703.109143,410.316758,2505.541672,250.795365,-15.940522,4.912533,-16.143704,4.891583,2.641427,2.002557,18.632797,5.098471,-130.546366,98.06868,2.489325,0.015078,86.985562,10.1386,-43.38159,10.152757,10.415,0.105202,0.037819,99,0.608086,0.882538,0.76568,15.137615,-0.001428,3.406122,2.364,-8.02343,2.415386,0.381842,6.54,0.0654,0.013959,133.258079,182.175565,113.190599,163.332774,7.127214,68.984966,0.043636,-2.129915,11.320684,160.782754,163.687001,167.034926,2.904247,3.347925,6.252172,134.937913,179.108289,44.170376,159.848449,167.640131,7.791681,167.522339,-0.024009,44.912832
HC105a,a,HC105,0.048865,0.024889,6.094627,108.673469,110.969388,45.379491,0.664716,0.017427,0.112421,0.012971,148.736862,-23.148565,11.841321,-21.800344,3.458186,0.95008,8.154569,3.945313,6.847403,11.835939,2.081121,6.336688,179.270852,89.997494,566.938242,54.968869,6.841659,3.652201,229.883956,144.214728,1418.267613,159.027699,-2.955792,3.193637,506.597508,311.538906,2569.012063,157.212507,-15.367205,5.411911,-16.371063,5.04533,-0.263807,2.798688,22.903831,5.262418,-119.124272,101.691096,2.587989,0.018421,132.425934,15.228388,-31.936741,8.88306,3.72,0.097895,0.020347,38,0.587058,1.088353,0.693707,15.109344,-0.000371,2.590361,1.91529,-9.939222,2.560868,0.396895,2.515,0.064487,0.017239,124.252784,160.070923,108.138258,137.808789,8.67184,51.932664,0.062927,-0.494324,0.517504,133.433532,138.319203,143.815632,4.885671,5.496429,10.3821,114.227577,153.54802,39.320443,131.458368,145.800885,14.342517,139.57569,-0.022799,74.146734
PN404b,b,PN404,0.064,0.038925,5.52442,109.868421,113.157895,50.602328,0.217022,0.035354,0.119652,0.019758,117.63179,-35.666454,1.968585,0.574894,2.408288,0.702314,4.771459,3.60518,4.695683,10.815541,2.838401,12.787625,448.764603,183.008584,798.814493,104.371284,-3.42614,3.234159,490.907717,379.380131,1691.178248,172.651906,-8.754371,3.237246,650.493973,333.757032,2595.662733,274.471505,-17.799824,4.655686,-17.37662,4.857955,4.339397,2.195635,18.267987,4.724251,-129.770937,98.298418,2.438253,0.015387,93.177351,10.970611,-44.801801,9.586539,7.84,0.112,0.039887,70,0.613093,0.940118,0.946134,14.408602,-0.001841,2.811311,2.597905,-5.968855,2.26528,0.363633,4.65,0.065493,0.019985,108.474173,166.82912,123.612288,155.543003,7.310884,43.216832,0.047002,-2.452521,6.672023,154.079777,157.411368,159.484257,3.331591,2.072889,5.40448,126.477567,165.282035,38.804468,153.042521,159.872885,6.830363,158.349159,-0.019973,50.8055
PN419a,a,PN419,0.057882,0.031515,4.867872,57.524272,52.427184,88.715501,0.499857,0.033159,0.149029,0.028563,121.910683,7.008396,-7.857843,12.239902,6.407228,2.922046,9.216668,5.400588,6.677873,16.201764,3.472451,7.357125,469.291787,212.779745,708.870775,163.89159,-11.105218,3.954836,369.020388,192.672513,1555.209723,176.932214,-20.009632,3.686187,501.528423,342.616929,2846.077205,221.436498,-32.607586,2.960073,-19.507029,5.158256,6.125316,4.251902,31.93902,3.909629,-85.22955,103.517751,2.930631,0.02164,110.598077,11.786297,-43.947217,6.877441,3.415,0.100441,0.038585,34,0.464176,1.245902,1.157484,9.006623,-0.002498,-3.634982,1.787068,-6.904135,3.726194,0.513108,3.775,0.107857,0.030291,476.517028,181.071869,96.008561,134.074495,11.375179,85.063308,0.084842,-0.215333,1.300503,126.685778,136.0145,141.947581,9.328722,5.933081,15.261803,104.997334,152.70363,47.706296,123.672965,143.400589,19.727624,143.941698,-0.06167,96.737969
HC346b,b,HC346,0.04627,0.014667,5.979544,127.272727,132.954545,59.915574,-0.116005,0.010378,0.119579,0.01021,160.023376,8.590744,5.522111,-8.545281,8.799534,3.714842,,6.69872,9.471007,20.096161,5.31241,6.575563,439.664154,193.542432,667.227986,173.343638,-11.018575,3.924207,569.772088,349.311539,1511.873743,353.953841,-20.571075,7.500115,693.706357,439.346983,2724.016271,393.20985,-34.317794,5.852697,-24.840782,5.607804,3.911082,3.361202,31.000441,6.342743,-88.356253,102.698633,4.561348,0.03994,127.686699,15.469567,-43.167136,6.387974,2.83,0.074474,0.01163,38,0.430381,2.398747,1.770803,10.780142,-0.001931,-1.906138,1.692181,-12.924151,5.416511,0.536076,3.525,0.090385,0.011345,159.085929,158.278072,90.370355,114.207193,7.962456,67.907716,0.069719,0.530628,3.912827,109.532651,114.746167,118.904523,5.213516,4.158356,9.371872,94.706297,133.954524,39.248227,108.54253,119.901935,11.359405,117.499711,-0.023269,59.761609
PN316b,b,PN316,0.058462,0.03712,9.981516,,,,0.70896,0.036578,0.113185,0.026101,148.964584,-2.61148,23.936819,-3.270965,7.258175,2.647239,22.703665,5.787695,10.408183,17.363085,6.967763,4.918312,232.854782,119.249657,575.536591,83.149858,-2.079503,6.270009,480.372993,377.111789,1747.599525,185.89565,-18.248819,6.260119,853.096204,812.475565,2908.180893,264.159231,-27.290992,7.252672,-22.119552,6.068917,-0.106461,3.830547,27.442104,5.188317,-143.285638,92.008925,4.350352,0.027658,149.869153,15.108297,-44.717712,7.752667,1.87,0.11,0.044424,17,0.380212,2.746922,2.322588,17.964072,-0.002398,0.985898,2.40406,-16.078147,2.618588,0.169774,0.835,0.046389,0.025593,69.995756,188.568913,93.665441,148.521369,23.955015,94.903471,0.16129,-0.180415,-0.513761,137.367903,147.438733,163.742864,10.07083,16.304131,26.374961,95.446564,188.427343,92.980778,130.840293,173.532829,42.692535,181.72044,-1.02151,195.145599
HC325b,b,HC325,0.034133,0.018207,6.73913,118.928571,140.357143,104.187821,0.441888,0.01072,0.107355,0.0109,170.077759,-12.583415,16.289406,-8.574024,6.928791,5.016967,,5.507575,5.928455,16.522724,4.644425,4.683,317.604504,195.939165,564.364622,128.36805,-4.13363,4.031497,428.973495,305.094681,1388.871802,287.752405,-14.139917,5.644677,533.547125,357.327485,2503.959446,307.122064,-26.403145,6.692707,-19.6514,7.034687,1.075184,2.71247,27.151154,5.233977,-98.296199,103.542075,4.678347,0.042038,121.632017,14.329791,-32.019366,9.795825,2.445,0.076406,0.017864,32,0.522101,2.546824,1.548142,14.849188,-0.000259,-1.626064,2.634248,-12.962474,5.882173,0.460175,2.155,0.065303,0.013537,702.534371,133.755499,85.016613,108.656908,8.29133,48.738887,0.076307,0.431244,0.77947,102.806288,108.499421,113.922269,5.693132,5.422849,11.115981,91.644963,132.797016,41.152053,100.850059,114.671511,13.821452,114.268511,-0.082524,58.095086
HC404a,a,HC404,0.045785,0.03875,6.745018,162.1875,132.1875,358.571384,0.976305,0.038367,0.104,0.02526,165.27832,-19.695667,10.267053,11.908316,3.819338,1.682154,,6.577585,8.345829,19.732754,6.505637,10.035625,262.309547,194.045915,600.968338,186.211892,0.203587,5.223193,324.038949,236.645872,1475.818995,219.622216,-8.369555,5.498428,542.151072,344.6975,2258.482904,307.220604,-18.032169,6.020177,-15.023075,6.49978,1.795604,3.38297,22.425892,6.015582,-126.240162,98.244776,4.831218,0.038434,139.655882,16.278876,-36.503405,7.794634,6.34,0.103934,0.062102,61,0.631749,2.362001,2.168546,17.12627,-0.000726,0.326658,1.87631,-8.521224,3.805541,0.343277,3.445,0.055565,0.030705,73.519743,428.071828,83.136307,116.589184,51.563358,344.935522,0.442265,4.443598,20.761756,99.206596,104.255503,109.609699,5.048907,5.354196,10.403102,87.515841,409.298759,321.782917,97.974141,111.985831,14.01169,108.910895,0.090333,2638.896604
HC127a,a,HC127,0.027152,0.0125,8.959157,87.053571,120.535714,140.286583,0.845572,0.009225,0.085176,0.014889,170.416107,-9.189435,-2.885707,12.607541,5.261136,2.08219,46.456786,7.256996,12.77791,21.770987,9.121857,3.963812,280.987099,177.688255,524.969448,89.626591,-2.507675,3.370687,318.319521,282.665111,1469.942501,149.603825,-12.538382,4.156785,637.828146,343.528944,2375.233521,268.41083,-23.775313,8.267417,-21.876511,8.059592,2.980173,2.323113,26.737372,6.055374,-87.782102,102.451394,6.304609,0.064561,153.813687,17.418682,-44.749109,7.107282,1.66,0.051875,0.015143,32,0.418789,4.093691,3.040619,15.456674,-0.001844,-0.408627,1.816951,-10.311364,1.598678,0.538623,2.135,0.064697,0.025314,106.239795,115.343485,85.241471,98.734911,5.787256,30.102014,0.058614,0.273545,0.220624,94.962939,98.146015,102.347377,3.183076,4.201362,7.384438,86.38389,113.891285,27.507395,94.439579,103.273835,8.834256,101.234014,-0.033321,31.382734
PN414b,b,PN414,0.042667,0.032,5.222734,107.386364,110.795455,65.397703,0.439118,0.012864,0.144941,0.036183,181.447128,-9.700105,-1.379026,5.893215,6.626792,2.35034,7.896764,5.533284,5.597939,16.599851,3.460217,6.610375,283.687704,180.45108,504.290152,83.952417,-4.40651,3.030091,396.88538,326.612716,1338.308161,197.482602,-15.55379,3.782523,584.11241,363.283148,2264.864058,223.628432,-28.855061,5.848381,-21.039621,5.614045,0.036418,2.060961,29.607707,5.470908,-65.862917,102.256318,2.908612,0.022643,114.781428,11.640822,-33.751947,5.49622,2.97,0.084857,0.017423,35,0.449294,1.509914,1.153406,9.887006,-0.000483,-0.069308,2.078043,-11.854095,2.668389,0.535522,3.54,0.098333,0.019293,1784.421198,143.284634,83.525164,124.727147,9.388179,59.75947,0.07527,-1.430372,2.725655,122.227251,126.433438,130.773097,4.206187,4.339659,8.545846,92.568908,139.930742,47.361834,120.403035,131.880672,11.477637,125.598758,-0.005315,87.883128
HC401b,b,HC401,0.065811,0.035077,4.886878,102.217742,94.354839,102.122856,-0.000511,0.022555,0.140741,0.020513,149.582306,-16.423409,-13.299234,-41.812267,4.263076,1.613519,9.974253,5.712796,7.688735,17.138387,4.3844,11.295125,175.84447,104.525463,617.118272,61.94613,6.961551,3.858607,283.804182,202.539724,1189.938694,123.349658,-2.874651,3.886866,386.311975,219.68033,2541.339663,164.530213,-19.228063,3.54944,-21.264998,3.259859,1.499132,2.810676,26.1287,3.379249,-107.889055,103.791916,2.935381,0.018273,123.463897,13.535172,-32.840201,7.557787,6.16,0.114074,0.042044,54,0.545368,1.902302,1.461467,10.633947,-0.000583,6.092029,2.10061,-12.688254,3.47176,0.43293,4.89,0.088909,0.021965,56.794441,220.812514,129.559276,160.122092,9.162141,91.253239,0.05722,2.133216,16.148041,156.820871,159.280349,163.702526,2.459479,4.422177,6.881655,133.828859,189.512727,55.683869,155.915004,165.793639,9.878635,163.379612,-0.025155,80.380362
PN502b,b,PN502,0.0512,0.021176,6.593407,122.5,225,285.263037,0.251619,0.024728,0.098667,0.013856,187.164215,4.70531,5.324527,-9.599334,12.509145,6.189304,13.686633,6.30453,8.691566,18.91359,6.385243,5.606375,306.85491,155.959663,521.4004,95.771859,-6.516062,5.006738,623.357954,310.17469,1352.820478,223.169483,-23.092604,6.390459,969.833066,504.730212,2620.663333,352.520514,-36.990299,6.61488,-24.401804,5.63732,-2.560053,3.871822,36.493607,5.598598,-27.822027,79.122184,4.22651,0.029014,141.513276,14.921263,-44.306212,4.879382,1.93,0.049487,0.022124,39,0.344251,2.829412,2.128414,10.481586,-0.002353,0.27632,2.095712,-13.988122,4.536658,0.62964,3.53,0.08825,0.039648,21.333547,158.595303,97.610556,140.385773,10.075978,60.984747,0.071773,-1.125311,1.404178,136.96715,142.101101,146.386184,5.133952,4.285082,9.419034,114.611913,155.77374,41.161827,135.79745,147.797501,12.00005,145.008029,-0.027513,94.361194
PN19_3Rb,b,PN19,0.064696,0.025455,6.366048,103.125,105.681818,65.197471,0.67726,0.015273,0.096667,0.012632,144.865509,-36.963905,0.024216,-14.017756,3.5569,0.857287,,6.936124,7.799527,20.808371,9.32135,4.08,141.643642,75.012204,547.720874,35.400919,14.065936,4.641515,189.040156,95.433201,1384.376141,94.360432,2.85835,5.75174,263.498863,115.513177,2529.795447,85.091276,-8.566246,5.878126,-9.098312,4.044732,-3.234134,4.033114,22.559063,2.934626,-85.669923,101.571822,5.686269,0.02306,154.357283,16.535346,-18.360976,6.205019,1.69,0.076818,0.011633,22,0.414216,4.284392,3.107117,11.057692,-0.000195,6.309158,1.276712,-9.396685,1.980248,0.509804,2.08,0.090435,0.035506,94.862416,540.686875,73.614567,151.670696,77.044437,467.072308,0.507972,3.162425,10.382592,121.405197,128.457667,140.668463,7.05247,12.210796,19.263266,86.068095,454.850271,368.782175,117.454823,151.176678,33.721855,206.856478,-1.186791,4898.857073
